scene,camera,profile,delta_psnr_vs_standard,delta_ssim_vs_standard,delta_lpips_vs_standard,guard_risky_gaussians,guard_repaired_gaussians,guard_dropped_gaussians,guard_quantized_non_psd_before,guard_final_non_psd,guard_raw_kvp,guard_final_kvp
truck,26,opacity_prune,-0.4298896789550781,-0.0033431053161621,-0.0007561594247817,256,0,256,55,0,533483,531187
truck,26,no_guard,-0.3659934997558594,-0.0036659836769104,0.0007639825344085,256,0,0,55,55,533483,533483
truck,27,wide_control,-0.0098476409912109,-0.0001131892204284,-0.0005235224962234,307,0,0,0,0,531552,531552
truck,27,eigen_floor,0.0027751922607421,-1.132488250732422e-05,-0.0003261864185333,307,307,0,85,0,531552,530375
truck,27,integer_pd,0.0233364105224609,4.094839096069336e-05,-0.0001818984746932,307,85,0,85,0,531552,531861
truck,27,opacity_prune,0.0248546600341796,-0.0001741051673889,-0.0003976374864578,307,0,307,85,0,531552,528962
truck,27,no_guard,-0.004068374633789,-0.0001301765441894,-0.0003181844949722,307,0,0,85,85,531552,531552
truck,28,wide_control,-0.0147953033447265,-0.0002261400222778,-0.0005635768175125,271,0,0,0,0,610074,610074
truck,28,eigen_floor,-0.0313358306884765,-0.0004713535308837,-9.304285049438477e-05,271,271,0,78,0,610074,610499
truck,28,integer_pd,-0.0359725952148437,-0.0009158849716186,0.0001416653394699,271,78,0,78,0,610074,611002
truck,28,opacity_prune,-0.039011001586914,-0.0004646182060241,-8.971989154815674e-05,271,0,271,78,0,610074,610179
truck,28,no_guard,-0.0306110382080078,-0.0004587769508361,-0.0001356601715087,271,0,0,78,78,610074,610074
truck,29,wide_control,-0.0085258483886718,-0.0002186298370361,-0.000680074095726,286,0,0,0,0,582544,582544
truck,29,eigen_floor,-0.6500129699707031,-0.0017037391662597,0.0007668882608413,286,286,0,67,0,582544,581570
truck,29,integer_pd,-0.6498680114746094,-0.0016857981681823,0.0007601529359817,286,67,0,67,0,582544,581871
truck,29,opacity_prune,-1.1303958892822266,-0.0026572942733764,0.0014090090990066,286,0,286,67,0,582544,580715
truck,29,no_guard,-0.65155029296875,-0.0017066597938537,0.0007569789886474,286,0,0,67,67,582544,582544
truck,30,wide_control,-0.000558853149414,-0.0001938939094543,-0.0006405711174011,292,0,0,0,0,599651,599651
truck,30,eigen_floor,-0.0384330749511718,-0.0007340908050537,-0.0004263818264007,292,292,0,86,0,599651,597773
truck,30,integer_pd,-0.0395755767822265,-0.0007402300834655,-0.0004241615533828,292,86,0,86,0,599651,597906
truck,30,opacity_prune,-0.0710334777832031,-0.0007838606834411,-0.0004288852214813,292,0,292,86,0,599651,597168
truck,30,no_guard,-0.1963367462158203,-0.001513659954071,0.0011075884103775,292,0,0,86,86,599651,599651
truck,31,wide_control,-0.004831314086914,-0.0001394748687744,-0.000682920217514,256,0,0,0,0,536184,536184
truck,31,eigen_floor,-0.0778541564941406,-0.0006982088088989,-0.0003762543201446,256,256,0,45,0,536184,535969
truck,31,integer_pd,-0.0467910766601562,-0.0008690357208251,-0.0003568828105926,256,45,0,45,0,536184,536309
truck,31,opacity_prune,-0.0361881256103515,-0.0005680322647094,-0.0004037916660308,256,0,256,45,0,536184,535606
truck,31,no_guard,-0.0490036010742187,-0.000868797302246,-0.0003590881824493,256,0,0,45,45,536184,536184
tt107k,1,wide_control,0.0176105499267578,-0.0004556775093078,-0.000998169183731,146,0,0,0,0,385355,385355
tt107k,1,eigen_floor,0.1786117553710937,-0.002643883228302,-0.0009906142950057,146,146,0,32,0,385355,383971
tt107k,1,integer_pd,0.1038055419921875,-0.002952754497528,-0.001022383570671,146,32,0,32,0,385355,384941
tt107k,1,opacity_prune,0.3432235717773437,-0.0021141171455383,-0.0010408610105514,146,0,146,32,0,385355,382481
tt107k,1,no_guard,0.1980171203613281,-0.0027567744255065,-0.0010436624288558,146,0,0,32,32,385355,385355
tt107k,2,wide_control,-0.0139636993408203,-0.0002951025962829,-0.0008909106254577,156,0,0,0,0,429627,429627
tt107k,2,eigen_floor,-0.0125370025634765,-0.0005644559860229,-0.0007234811782836,156,156,0,38,0,429627,429440
tt107k,2,integer_pd,0.0181617736816406,-0.000551700592041,-0.0007175207138061,156,38,0,38,0,429627,429654
tt107k,2,opacity_prune,-0.2047805786132812,-0.0006017684936523,-0.0006598383188247,156,0,156,38,0,429627,426466
tt107k,2,no_guard,1.52587890625e-05,-0.0005878210067749,-0.0006271302700042,156,0,0,38,38,429627,429627
tt107k,3,wide_control,0.0056190490722656,0.0002852082252502,-0.0011025369167327,232,0,0,0,0,289573,289573
tt107k,3,eigen_floor,0.0121326446533203,0.000133991241455,-0.0005646646022796,232,232,0,51,0,289573,288271
tt107k,3,integer_pd,0.0121726989746093,-0.0004140138626098,-0.0005168318748474,232,51,0,51,0,289573,288882
tt107k,3,opacity_prune,-0.0618896484375,0.0001309514045715,-0.000465840101242,232,0,232,51,0,289573,287223
tt107k,3,no_guard,-0.1647300720214843,-0.0085996389389038,0.0007451176643371,232,0,0,51,51,289573,289573
tt107k,4,wide_control,0.017404556274414,-0.0001833438873291,-0.0009412467479705,214,0,0,0,0,339376,339376
tt107k,4,eigen_floor,0.013397216796875,-0.0004900097846984,-0.0009321868419647,214,214,0,63,0,339376,339177
tt107k,4,integer_pd,-0.0614604949951171,-0.0005831718444824,-0.0008284747600555,214,63,0,63,0,339376,339500
tt107k,4,opacity_prune,-0.0238838195800781,-0.0006114840507507,-0.0008919835090637,214,0,214,63,0,339376,338823
tt107k,4,no_guard,-0.0764312744140625,-0.0010037422180175,-0.0011087954044342,214,0,0,63,63,339376,339376
tt107k,5,wide_control,-0.000946044921875,-0.0001322627067565,-0.0014440417289733,209,0,0,0,0,404376,404376
tt107k,5,eigen_floor,-0.0898513793945312,-0.000386893749237,-0.0009306371212005,209,209,0,48,0,404376,404351
tt107k,5,integer_pd,-0.0898513793945312,-0.000386893749237,-0.0009306371212005,209,48,0,48,0,404376,404366
tt107k,5,opacity_prune,0.0700302124023437,-0.0001196861267089,-0.0016587078571319,209,0,209,48,0,404376,402416
tt107k,5,no_guard,-0.0868968963623046,-0.0003948211669921,-0.0009292066097259,209,0,0,48,48,404376,404376
tt107k,6,wide_control,-0.0135555267333984,-9.906291961669922e-05,-0.0007192492485046,167,0,0,0,0,393117,393117
tt107k,6,eigen_floor,-0.1633071899414062,-0.0002515316009521,-0.0005130171775817,167,167,0,39,0,393117,392392
tt107k,6,integer_pd,-0.0658283233642578,-0.0024638772010803,-0.0004554986953735,167,39,0,39,0,393117,393661
tt107k,6,opacity_prune,-0.3583755493164062,-0.0007995963096618,-0.0003315508365631,167,0,167,39,0,393117,391632
tt107k,6,no_guard,-0.0760116577148437,-0.00034099817276,-0.0003990828990936,167,0,0,39,39,393117,393117
tt107k,7,wide_control,-0.0152130126953125,-0.0001680254936218,-0.000827133655548,141,0,0,4,4,448250,448250
tt107k,7,eigen_floor,0.0592632293701171,-0.0002090334892272,-0.0006596446037292,141,141,0,39,0,448250,447508
tt107k,7,integer_pd,0.0592632293701171,-0.0002090334892272,-0.0006595253944396,141,39,0,39,0,448250,447511
tt107k,7,opacity_prune,0.0724735260009765,-0.0002245306968688,-0.000777930021286,141,0,141,39,0,448250,446889
tt107k,7,no_guard,-12.99972152709961,-0.2414255738258361,0.1837101876735687,141,0,0,39,39,448250,448250
tt107k,8,wide_control,-0.0118732452392578,3.832578659057617e-05,-0.0011413693428039,169,0,0,0,0,471994,471994
tt107k,8,eigen_floor,-0.1583461761474609,-0.0008569955825805,-0.0008812844753265,169,169,0,44,0,471994,472264
tt107k,8,integer_pd,-0.1447315216064453,-0.000807762145996,-0.0008926689624786,169,44,0,44,0,471994,472466
tt107k,8,opacity_prune,-0.1382617950439453,-0.0005546808242797,-0.0007531940937042,169,0,169,44,0,471994,470966
tt107k,8,no_guard,-0.019723892211914,-0.000672161579132,-0.0010527670383453,169,0,0,44,44,471994,471994
tt107k,9,wide_control,-0.0454864501953125,-0.0002378821372985,-0.0011486560106277,152,0,0,0,0,498778,498778
tt107k,9,eigen_floor,-0.433664321899414,-0.0022385716438293,-0.0004855841398239,152,152,0,42,0,498778,497047
tt107k,9,integer_pd,-0.4382553100585937,-0.002352237701416,-0.000492125749588,152,42,0,42,0,498778,497194
tt107k,9,opacity_prune,-0.5278434753417969,-0.002918541431427,-0.0003488361835479,152,0,152,42,0,498778,496389
tt107k,9,no_guard,0.1244392395019531,-0.0002021193504333,-0.0003677904605865,152,0,0,42,42,498778,498778
tt107k,10,wide_control,-0.0693321228027343,-0.0006645321846008,-0.0008838474750518,170,0,0,1,1,421696,421696
tt107k,10,eigen_floor,-0.0932159423828125,0.0199028849601745,0.0003295540809631,170,170,0,52,0,421696,420184
tt107k,10,integer_pd,-0.1383781433105468,0.0196476578712463,0.0003401339054107,170,52,0,52,0,421696,420901
tt107k,10,opacity_prune,-1.4758434295654297,0.0107315182685852,0.0010677576065063,170,0,170,52,0,421696,417380
tt107k,10,no_guard,-4.314594268798828,-0.0367749333381652,0.0094704627990722,170,0,0,52,52,421696,421696
tt107k,11,wide_control,-0.0119590759277343,-0.0002328157424926,-0.0004783868789672,175,0,0,0,0,405124,405124
tt107k,11,eigen_floor,-0.0140933990478515,-0.0003293752670288,-0.0003363192081451,175,175,0,58,0,405124,404814
tt107k,11,integer_pd,-0.1505355834960937,-0.0009803175926208,-7.829070091247559e-05,175,58,0,58,0,405124,405437
tt107k,11,opacity_prune,-0.02020263671875,-0.0003275275230407,-0.0003372728824615,175,0,175,58,0,405124,404686
tt107k,11,no_guard,-0.0625228881835937,-0.0005000829696655,-0.0004715621471405,175,0,0,58,58,405124,405124
tt107k,12,wide_control,-0.0276451110839843,-0.0002447962760925,-0.0017246007919311,174,0,0,0,0,345236,345236
tt107k,12,eigen_floor,-0.3041019439697265,-0.0031139254570007,-0.0031233429908752,174,174,0,38,0,345236,342858
tt107k,12,integer_pd,0.1406459808349609,-0.0013005137443542,-0.0034652054309844,174,38,0,38,0,345236,344879
tt107k,12,opacity_prune,-2.0193748474121094,-0.0123989582061767,-0.0002904832363128,174,0,174,38,0,345236,340048
tt107k,12,no_guard,-7.088777542114258,-0.117100179195404,0.080719769001007,174,0,0,38,38,345236,345236
tt107k,13,wide_control,-0.0169258117675781,-0.0004364252090454,-0.0023494958877563,199,0,0,0,0,431321,431321
tt107k,13,eigen_floor,-0.7323055267333984,-0.0035144686698913,-0.0018817782402038,199,199,0,41,0,431321,429769
tt107k,13,integer_pd,-0.5572719573974609,-0.0032161474227905,-0.0025056898593902,199,41,0,41,0,431321,430552
tt107k,13,opacity_prune,-1.061809539794922,-0.0111212134361267,-0.0010607838630676,199,0,199,41,0,431321,428288
tt107k,13,no_guard,-0.5843276977539062,-0.0057307481765747,0.0090656280517578,199,0,0,41,41,431321,431321
tt107k,14,wide_control,-0.0226058959960937,-0.0004381537437438,-0.000379204750061,138,0,0,0,0,436246,436246
tt107k,14,eigen_floor,-0.0460681915283203,-0.0014373064041137,1.0788440704345705e-05,138,138,0,35,0,436246,436067
tt107k,14,integer_pd,-0.09942626953125,-0.0020642876625061,0.000804841518402,138,35,0,35,0,436246,436506
tt107k,14,opacity_prune,-0.5989494323730469,-0.0127692818641662,0.0004396438598632,138,0,138,35,0,436246,434554
tt107k,14,no_guard,-0.0369873046875,-0.0012518763542175,8.106231689453125e-05,138,0,0,35,35,436246,436246
tt107k,15,wide_control,-0.018198013305664,-0.0001296401023864,-0.0005996227264404,171,0,0,0,0,434689,434689
tt107k,15,eigen_floor,-0.0175952911376953,0.0001172423362731,-0.000809907913208,171,171,0,49,0,434689,433553
tt107k,15,integer_pd,-0.0145397186279296,0.0001469254493713,-0.0008297264575958,171,49,0,49,0,434689,433711
tt107k,15,opacity_prune,0.0178279876708984,0.0006060004234313,-0.001429796218872,171,0,171,49,0,434689,432267
tt107k,15,no_guard,-0.0171794891357421,0.0001243352890014,-0.0008057951927185,171,0,0,49,49,434689,434689
tt107k,16,wide_control,0.0073451995849609,-0.0001079440116882,-0.0006424188613891,270,0,0,0,0,312789,312789
tt107k,16,eigen_floor,-0.1801490783691406,-0.0070343613624572,0.0003112256526947,270,270,0,81,0,312789,312927
tt107k,16,integer_pd,-0.10784912109375,-0.0061649084091186,0.0001237392425537,270,81,0,81,0,312789,313689
tt107k,16,opacity_prune,-0.1807460784912109,-0.0070417523384094,0.0003120899200439,270,0,270,81,0,312789,312902
tt107k,16,no_guard,-0.0762939453125,-0.0049517154693603,0.0006431937217712,270,0,0,81,81,312789,312789
tt107k,17,wide_control,0.0013618469238281,7.021427154541016e-05,-0.0008043944835662,188,0,0,0,0,386216,386216
tt107k,17,eigen_floor,0.0033073425292968,-0.0003407597541809,-0.0006103813648223,188,188,0,60,0,386216,386247
tt107k,17,integer_pd,-0.0643367767333984,-0.0016309022903442,-0.0004313886165618,188,60,0,60,0,386216,387822
tt107k,17,opacity_prune,-0.0121593475341796,9.077787399291992e-05,-0.0007039010524749,188,0,188,60,0,386216,385124
tt107k,17,no_guard,-0.0069236755371093,-0.0007048249244689,0.0009501278400421,188,0,0,60,60,386216,386216
tt107k,18,wide_control,-0.0084362030029296,-0.0001243352890014,-0.0003699660301208,171,0,0,1,1,400544,400544
tt107k,18,eigen_floor,-0.004486083984375,-0.0004496574401855,-0.0001720190048217,171,171,0,53,0,400544,400593
tt107k,18,integer_pd,0.0004863739013671,-0.0004101395606994,-0.0001433491706848,171,53,0,53,0,400544,401219
tt107k,18,opacity_prune,-0.0453014373779296,-0.0013387799263,-8.380413055419922e-05,171,0,171,53,0,400544,398928
tt107k,18,no_guard,-0.0139427185058593,-0.0005151629447937,-0.0001517236232757,171,0,0,53,53,400544,400544
tt107k,19,wide_control,0.000986099243164,-0.0001186728477478,-0.0004482567310333,190,0,0,0,0,416071,416071
tt107k,19,eigen_floor,-0.0280189514160156,-0.0004103779792785,-0.0011276006698608,190,190,0,64,0,416071,414918
tt107k,19,integer_pd,-0.0712738037109375,-0.0009025931358337,-0.0009865164756774,190,64,0,64,0,416071,416457
tt107k,19,opacity_prune,-0.0323448181152343,-8.350610733032227e-05,-0.007358580827713,190,0,190,64,0,416071,414345
tt107k,19,no_guard,-0.1608180999755859,-0.0031900405883789,0.0064939558506011,190,0,0,64,64,416071,416071
tt107k,20,wide_control,0.0060768127441406,-0.0001104474067687,-0.0014071762561798,165,0,0,0,0,371761,371761
tt107k,20,eigen_floor,0.003702163696289,-0.0002264380455017,-0.0012276172637939,165,165,0,53,0,371761,371559
tt107k,20,integer_pd,0.0106830596923828,-0.0002268552780151,-0.0012270212173461,165,53,0,53,0,371761,371897
tt107k,20,opacity_prune,0.003702163696289,-0.0002264380455017,-0.0012276172637939,165,0,165,53,0,371761,371559
tt107k,20,no_guard,-0.6829967498779297,-0.0016961693763732,-0.0002685785293579,165,0,0,53,53,371761,371761
tt107k,21,wide_control,0.0021553039550781,-0.0001685619354248,-0.001436561346054,123,0,0,0,0,444368,444368
tt107k,21,eigen_floor,-0.0736656188964843,0.000709593296051,-0.000801533460617,123,123,0,35,0,444368,442443
tt107k,21,integer_pd,-0.6620559692382812,-0.0011271238327026,0.0012685060501098,123,35,0,35,0,444368,443616
tt107k,21,opacity_prune,-0.3543987274169922,1.2516975402832031e-05,-0.0006921291351318,123,0,123,35,0,444368,440396
tt107k,21,no_guard,-0.3277168273925781,-0.0046016573905944,-0.0003724694252014,123,0,0,35,35,444368,444368
tt107k,22,wide_control,-0.0245208740234375,-0.0002015829086303,-0.0012015104293823,188,0,0,0,0,388730,388730
tt107k,22,eigen_floor,0.0267658233642578,-0.000238299369812,-0.00104820728302,188,188,0,49,0,388730,388782
tt107k,22,integer_pd,0.0274925231933593,-0.0002357959747314,-0.0010486841201782,188,49,0,49,0,388730,388796
tt107k,22,opacity_prune,-0.0121440887451171,-0.0002490878105163,-0.000859186053276,188,0,188,49,0,388730,387742
tt107k,22,no_guard,0.0276832580566406,-0.0001989006996154,-0.0010577738285064,188,0,0,49,49,388730,388730
tt107k,23,wide_control,-0.0350608825683593,-0.0001649856567382,-0.0010590553283691,263,0,0,0,0,371947,371947
tt107k,23,eigen_floor,-0.2828521728515625,-0.0020363926887512,-0.0004251599311828,263,263,0,68,0,371947,371339
tt107k,23,integer_pd,-0.0005149841308593,-0.0007503628730773,-0.0004525780677795,263,68,0,68,0,371947,372747
tt107k,23,opacity_prune,-1.8414993286132808,-0.0133855938911437,0.0023489296436309,263,0,263,68,0,371947,368294
tt107k,23,no_guard,-0.1260280609130859,-0.0011329650878906,-0.0004936456680297,263,0,0,68,68,371947,371947
tt107k,24,wide_control,-0.0084552764892578,-0.0005161166191101,-0.0007728338241577,188,0,0,0,0,414706,414706
tt107k,24,eigen_floor,-0.0096912384033203,-0.0004559159278869,-0.0005396902561187,188,188,0,58,0,414706,414704
tt107k,24,integer_pd,-0.0096912384033203,-0.0004559159278869,-0.0005396902561187,188,58,0,58,0,414706,414704
tt107k,24,opacity_prune,-0.012765884399414,-0.0004563927650451,-0.0005356073379516,188,0,188,58,0,414706,414434
tt107k,24,no_guard,-0.012308120727539,-0.0007235407829284,-0.0006029307842254,188,0,0,58,58,414706,414706
tt107k,25,wide_control,0.0081958770751953,-0.0001183748245239,-0.0012723505496978,156,0,0,0,0,486713,486713
tt107k,25,eigen_floor,-0.0038356781005859,-0.0003870129585266,-0.0008536130189895,156,156,0,47,0,486713,486519
tt107k,25,integer_pd,-0.0031719207763671,-0.0003923177719116,-0.0008499771356582,156,47,0,47,0,486713,486596
tt107k,25,opacity_prune,0.013223648071289,-0.0002743601799011,-0.0008827447891235,156,0,156,47,0,486713,485641
tt107k,25,no_guard,-0.0229549407958984,-0.0004495978355407,-0.00082828104496,156,0,0,47,47,486713,486713
tt107k,26,wide_control,-0.0390434265136718,-0.0007160305976867,-0.0007011592388153,163,0,0,0,0,438114,438114
tt107k,26,eigen_floor,0.8383255004882812,0.0226275920867919,-0.0016463696956634,163,163,0,45,0,438114,436966
tt107k,26,integer_pd,0.7666816711425781,0.0161935091018676,-0.0014741718769073,163,45,0,45,0,438114,437619
tt107k,26,opacity_prune,0.8613128662109375,0.0230622887611389,-0.0015869736671447,163,0,163,45,0,438114,436069
tt107k,26,no_guard,0.7673912048339844,0.01630300283432,-0.0014667809009552,163,0,0,45,45,438114,438114
tt107k,27,wide_control,-0.008514404296875,-0.0002200007438659,-0.0007851123809814,136,0,0,0,0,455434,455434
tt107k,27,eigen_floor,-0.0805015563964843,-0.0002030730247497,-0.0006845295429229,136,136,0,36,0,455434,455073
tt107k,27,integer_pd,-0.0805015563964843,-0.0002030730247497,-0.0006845295429229,136,36,0,36,0,455434,455073
tt107k,27,opacity_prune,-0.0805015563964843,-0.0002030730247497,-0.0006845295429229,136,0,136,36,0,455434,455073
tt107k,27,no_guard,-0.0888290405273437,-0.0002394318580627,-0.0006611347198486,136,0,0,36,36,455434,455434
tt107k,28,wide_control,0.0047283172607421,0.000180184841156,-0.0009094774723052,177,0,0,0,0,466461,466461
tt107k,28,eigen_floor,0.1976833343505859,0.0018669962882995,-0.0006314218044281,177,177,0,41,0,466461,466026
tt107k,28,integer_pd,-0.1239128112792968,-0.0031544566154479,-0.0002646148204803,177,41,0,41,0,466461,466920
tt107k,28,opacity_prune,0.2613697052001953,0.0024186968803405,-0.0006367266178131,177,0,177,41,0,466461,465506
tt107k,28,no_guard,-0.1071987152099609,-0.0022199749946594,-0.0002100765705108,177,0,0,41,41,466461,466461
tt107k,29,wide_control,-0.00067138671875,-0.0004569888114929,-0.0007357597351074,188,0,0,1,1,402114,402114
tt107k,29,eigen_floor,-0.2752132415771484,-0.0025525093078613,-0.000337928533554,188,188,0,47,0,402114,402714
tt107k,29,integer_pd,-0.2592620849609375,-0.0024680495262145,-0.0003096461296081,188,47,0,47,0,402114,402871
